id;year;type_of_violence;conflict_name;latitude;longitude;country;region;date_start;date_end
230540;2016;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2016-05-17;2016-05-17
230541;2016;1;Azerbaijan:Nagorno-Karabakh;39,65;47,45;Azerbaijan;Europe;2016-05-17;2016-05-17
230548;2016;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2016-07-23;2016-07-23
231091;2016;1;Iraq:Government;50,833333;4,333333;Belgium;Europe;2016-03-15;2016-03-15
231098;2016;3;IS - Civilians;50,833333;4,333333;Belgium;Europe;2016-03-22;2016-03-22
231228;2016;3;IS - Civilians;43,713644;7,25952;France;Europe;2016-07-14;2016-07-14
231235;2016;3;IS - Civilians;49,377941;1,104673;France;Europe;2016-07-26;2016-07-26
231408;2016;1;Iraq:Government;50,409473;4,452483;Belgium;Europe;2016-08-06;2016-08-06
232238;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-06-04;2016-06-05
232239;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-06-08;2016-06-08
232243;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-06-08;2016-06-09
232244;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-06-11;2016-06-12
232246;2016;1;Russia:Islamic State;60;100;Russia (Soviet Union);Europe;2016-06-16;2016-06-17
232417;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-06-17;2016-06-18
232418;2016;1;Ukraine:Novorossiya;47,178212;37,722486;Ukraine;Europe;2016-06-18;2016-06-19
232419;2016;1;Ukraine:Novorossiya;48,45253;38,245772;Ukraine;Europe;2016-06-18;2016-06-19
232420;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-06-18;2016-06-24
232421;2016;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2016-06-24;2016-06-25
232422;2016;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2016-06-27;2016-06-27
232615;2016;1;Ukraine:Novorossiya;47,094565;37,815639;Ukraine;Europe;2016-06-28;2016-06-28
232616;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-06-29;2016-06-29
232617;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-07-04;2016-07-05
232730;2016;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2016-07-10;2016-07-10
232736;2016;1;Ukraine:Novorossiya;48,45253;38,245772;Ukraine;Europe;2016-07-10;2016-07-10
232739;2016;1;Russia:Islamic State;41,423649;47,847858;Russia (Soviet Union);Europe;2016-07-11;2016-07-11
232745;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-07-14;2016-07-14
232746;2016;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2016-07-14;2016-07-14
232752;2016;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2016-07-18;2016-07-19
232756;2016;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2016-07-18;2016-07-19
232767;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-07-15;2016-07-22
232772;2016;1;Ukraine:Novorossiya;48,096377;37,72225;Ukraine;Europe;2016-07-23;2016-07-24
232775;2016;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2016-07-24;2016-07-25
232776;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-07-24;2016-07-25
232778;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-07-27;2016-07-28
232780;2016;1;Ukraine:Novorossiya;48,127778;37,8625;Ukraine;Europe;2016-08-01;2016-08-01
233435;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-07-01;2016-07-31
233437;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-08-02;2016-08-03
233440;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-08-03;2016-08-03
233441;2016;1;Ukraine:Novorossiya;48,75;38,8;Ukraine;Europe;2016-08-06;2016-08-07
233443;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-08-07;2016-08-08
233444;2016;1;Ukraine:Novorossiya;47,94542;37,617341;Ukraine;Europe;2016-08-08;2016-08-09
233454;2016;1;Ukraine:Novorossiya;47,94542;37,617341;Ukraine;Europe;2016-08-11;2016-08-12
233455;2016;1;Russia (Soviet Union):Caucasus Emirate;59,9343;30,3351;Russia (Soviet Union);Europe;2016-08-17;2016-08-17
233456;2016;1;Russia:Islamic State;55,816667;37,966667;Russia (Soviet Union);Europe;2016-08-17;2016-08-17
233457;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-08-18;2016-08-18
233458;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-08-21;2016-08-21
233651;2016;3;IS - Civilians;52,516667;13,4;Germany;Europe;2016-12-19;2016-12-19
234646;2016;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2016-11-13;2016-11-13
234654;2016;1;Azerbaijan:Nagorno-Karabakh;40,854687;45,57781;Armenia;Europe;2016-12-29;2016-12-29
235419;2016;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2016-08-24;2016-08-25
235421;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-08-27;2016-08-28
235425;2016;1;Ukraine:Novorossiya;47,588242;37,656933;Ukraine;Europe;2016-09-07;2016-09-07
235426;2016;1;Ukraine:Novorossiya;47,941669;37,504218;Ukraine;Europe;2016-09-08;2016-09-09
235427;2016;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2016-09-12;2016-09-13
235428;2016;1;Ukraine:Novorossiya;47,095833;37,549444;Ukraine;Europe;2016-09-12;2016-09-13
235429;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-09-12;2016-09-13
235434;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-01;2016-10-02
235435;2016;1;Ukraine:Novorossiya;48,746225;38,870126;Ukraine;Europe;2016-10-02;2016-10-03
235436;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-04;2016-10-05
235437;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-05;2016-10-06
235438;2016;1;Russia:Islamic State;43,2275;44,7646;Russia (Soviet Union);Europe;2016-10-07;2016-10-07
235439;2016;1;Russia:Islamic State;43,2602;44,8414;Russia (Soviet Union);Europe;2016-10-07;2016-10-07
235510;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-01;2016-10-07
235549;2016;1;Russia:Islamic State;43,1;46,883333;Russia (Soviet Union);Europe;2016-06-29;2016-06-29
235551;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-11;2016-10-11
235552;2016;1;Russia (Soviet Union):Caucasus Emirate;42,5648;47,565;Russia (Soviet Union);Europe;2016-10-12;2016-10-12
235553;2016;1;Ukraine:Novorossiya;47,174126;37,814764;Ukraine;Europe;2016-10-12;2016-10-12
235556;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-08;2016-10-14
235557;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-10-16;2016-10-16
235558;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-17;2016-10-18
235559;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-18;2016-10-19
235560;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-20;2016-10-21
235561;2016;1;Russia:Islamic State;56,326944;44;Russia (Soviet Union);Europe;2016-10-23;2016-10-23
235563;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-21;2016-10-22
235564;2016;1;Russia:Islamic State;43,3222;45,9952;Russia (Soviet Union);Europe;2016-10-23;2016-10-23
235579;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-10-27;2016-10-28
235582;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-10-27;2016-10-28
235584;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-10-28;2016-10-29
235609;2016;1;Russia:Islamic State;43,2505;46,5851;Russia (Soviet Union);Europe;2016-11-04;2016-11-04
235613;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-11-06;2016-11-07
235615;2016;1;Russia:Islamic State;56,326944;44;Russia (Soviet Union);Europe;2016-11-14;2016-11-14
235616;2016;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2016-11-19;2016-11-19
235620;2016;1;Russia:Islamic State;43,2275;44,7646;Russia (Soviet Union);Europe;2016-11-24;2016-11-24
235621;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-11-18;2016-11-25
235622;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-11-25;2016-11-26
235630;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-11-26;2016-11-27
235633;2016;1;Russia:Islamic State;42,9849;47,5046;Russia (Soviet Union);Europe;2016-12-04;2016-12-04
235635;2016;1;Russia:Islamic State;43,318;45,6982;Russia (Soviet Union);Europe;2016-12-18;2016-12-18
235637;2016;1;Ukraine:Novorossiya;48,333333;38,4;Ukraine;Europe;2016-12-18;2016-12-18
235641;2016;1;Ukraine:Novorossiya;48,142984;37,825337;Ukraine;Europe;2016-12-28;2016-12-28
236744;2016;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2016-10-27;2016-10-28
236745;2016;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2016-08-27;2016-08-28
236746;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-05-23;2016-05-24
236747;2016;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2016-04-29;2016-04-30
236748;2016;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2016-04-23;2016-04-24
